Attaching to ozone-topology_scm_1, ozone-topology_datanode_4_1, ozone-topology_datanode_1_1, ozone-topology_datanode_2_1, ozone-topology_datanode_3_1, ozone-topology_om_1
scm_1         | 2019-10-13 08:38:29,009 INFO server.StorageContainerManagerStarter: STARTUP_MSG: 
datanode_3_1  | STARTUP_MSG:   build = https://github.com/apache/hadoop.git -r e97acb3bd8f3befd27418996fa5d4b50bf2e17bf; compiled by 'sunilg' on 2019-01-15T17:34Z
datanode_2_1  | ************************************************************/
datanode_4_1  | 2019-10-13 08:38:30,330 INFO impl.MetricsConfig: Loaded properties from hadoop-metrics2.properties
datanode_1_1  | STARTUP_MSG:   build = https://github.com/apache/hadoop.git -r e97acb3bd8f3befd27418996fa5d4b50bf2e17bf; compiled by 'sunilg' on 2019-01-15T17:34Z
om_1          | STARTUP_MSG:   build = https://github.com/apache/hadoop.git -r e97acb3bd8f3befd27418996fa5d4b50bf2e17bf; compiled by 'sunilg' on 2019-01-15T17:34Z
datanode_3_1  | STARTUP_MSG:   java = 11.0.3
scm_1         | STARTUP_MSG:   build = https://github.com/apache/hadoop.git -r e97acb3bd8f3befd27418996fa5d4b50bf2e17bf; compiled by 'sunilg' on 2019-01-15T17:34Z
datanode_2_1  | 2019-10-13 08:38:28,837 [main] INFO       - registered UNIX signal handlers for [TERM, HUP, INT]
datanode_1_1  | STARTUP_MSG:   java = 11.0.3
om_1          | STARTUP_MSG:   java = 11.0.3
datanode_2_1  | 2019-10-13 08:38:29,118 INFO impl.MetricsConfig: Loaded properties from hadoop-metrics2.properties
scm_1         | STARTUP_MSG:   java = 11.0.3
datanode_4_1  | 2019-10-13 08:38:30,504 INFO impl.MetricsSystemImpl: Scheduled Metric snapshot period at 10 second(s).
datanode_3_1  | ************************************************************/
datanode_1_1  | ************************************************************/
om_1          | ************************************************************/
scm_1         | ************************************************************/
datanode_2_1  | 2019-10-13 08:38:29,282 INFO impl.MetricsSystemImpl: Scheduled Metric snapshot period at 10 second(s).
datanode_3_1  | 2019-10-13 08:38:30,136 [main] INFO       - registered UNIX signal handlers for [TERM, HUP, INT]
datanode_4_1  | 2019-10-13 08:38:30,504 INFO impl.MetricsSystemImpl: HddsDatanode metrics system started
om_1          | 2019-10-13 08:38:28,852 [main] INFO       - registered UNIX signal handlers for [TERM, HUP, INT]
scm_1         | 2019-10-13 08:38:30,369 INFO server.StorageContainerManagerStarter: registered UNIX signal handlers for [TERM, HUP, INT]
datanode_3_1  | 2019-10-13 08:38:30,412 INFO impl.MetricsConfig: Loaded properties from hadoop-metrics2.properties
datanode_4_1  | 2019-10-13 08:38:30,742 [main] INFO       - HddsDatanodeService host:589373aff183 ip:10.5.0.7
datanode_1_1  | 2019-10-13 08:38:28,865 [main] INFO       - registered UNIX signal handlers for [TERM, HUP, INT]
datanode_2_1  | 2019-10-13 08:38:29,282 INFO impl.MetricsSystemImpl: HddsDatanode metrics system started
om_1          | 2019-10-13 08:38:29,815 [main] INFO       - Configuration either no ozone.om.address set. Falling back to the default OM address om/10.5.0.70:9862
scm_1         | 2019-10-13 08:38:30,582 WARN server.ServerUtils: ozone.scm.db.dirs is not configured. We recommend adding this setting. Falling back to ozone.metadata.dirs instead.
datanode_4_1  | 2019-10-13 08:38:30,777 [main] INFO       - Creating Volume: /data/hdds/hdds of  storage type : DISK and capacity : 10908285698048
datanode_2_1  | 2019-10-13 08:38:29,452 [main] INFO       - HddsDatanodeService host:03d63ac06273 ip:10.5.0.5
datanode_3_1  | 2019-10-13 08:38:30,630 INFO impl.MetricsSystemImpl: Scheduled Metric snapshot period at 10 second(s).
om_1          | 2019-10-13 08:38:29,816 [main] INFO       - OM Service ID is not set. Setting it to the default ID: omServiceIdDefault
scm_1         | 2019-10-13 08:38:30,600 WARN server.ServerUtils: ozone.scm.db.dirs is not configured. We recommend adding this setting. Falling back to ozone.metadata.dirs instead.
datanode_1_1  | 2019-10-13 08:38:29,114 INFO impl.MetricsConfig: Loaded properties from hadoop-metrics2.properties
datanode_2_1  | 2019-10-13 08:38:29,492 [main] INFO       - Creating Volume: /data/hdds/hdds of  storage type : DISK and capacity : 10908285698048
datanode_4_1  | 2019-10-13 08:38:30,779 [main] INFO       - Added Volume : /data/hdds/hdds to VolumeSet
datanode_3_1  | 2019-10-13 08:38:30,631 INFO impl.MetricsSystemImpl: HddsDatanode metrics system started
scm_1         | 2019-10-13 08:38:30,639 INFO util.log: Logging initialized @1231ms
datanode_1_1  | 2019-10-13 08:38:29,269 INFO impl.MetricsSystemImpl: Scheduled Metric snapshot period at 10 second(s).
om_1          | 2019-10-13 08:38:29,823 WARN server.ServerUtils: ozone.om.db.dirs is not configured. We recommend adding this setting. Falling back to ozone.metadata.dirs instead.
datanode_2_1  | 2019-10-13 08:38:29,494 [main] INFO       - Added Volume : /data/hdds/hdds to VolumeSet
datanode_4_1  | 2019-10-13 08:38:30,786 [main] INFO       - Scheduling a check for org.apache.hadoop.ozone.container.common.volume.HddsVolume@3ed242a4
datanode_3_1  | 2019-10-13 08:38:30,786 [main] INFO       - HddsDatanodeService host:195aeb56edb2 ip:10.5.0.6
scm_1         | 2019-10-13 08:38:30,751 INFO db.DBStoreBuilder: using custom profile for table: deletedBlocks
datanode_1_1  | 2019-10-13 08:38:29,270 INFO impl.MetricsSystemImpl: HddsDatanode metrics system started
om_1          | 2019-10-13 08:38:31,066 INFO ipc.Client: Retrying connect to server: scm/10.5.0.71:9863. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)
datanode_4_1  | 2019-10-13 08:38:30,821 [main] INFO       - Scheduled health check for volume org.apache.hadoop.ozone.container.common.volume.HddsVolume@3ed242a4
datanode_3_1  | 2019-10-13 08:38:30,838 [main] INFO       - Creating Volume: /data/hdds/hdds of  storage type : DISK and capacity : 10908285698048
datanode_2_1  | 2019-10-13 08:38:29,503 [main] INFO       - Scheduling a check for org.apache.hadoop.ozone.container.common.volume.HddsVolume@1199fe66
scm_1         | 2019-10-13 08:38:30,751 INFO db.DBStoreBuilder: Using default column profile:DBProfile.DISK for Table:deletedBlocks
datanode_1_1  | 2019-10-13 08:38:29,458 [main] INFO       - HddsDatanodeService host:905e704e9eab ip:10.5.0.4
om_1          | 2019-10-13 08:38:32,068 INFO ipc.Client: Retrying connect to server: scm/10.5.0.71:9863. Already tried 1 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)
datanode_4_1  | 2019-10-13 08:38:31,713 WARN scm.HddsServerUtil: Storage directory for Ratis is not configured. It is a good idea to map this to an SSD disk. Falling back to ozone.metadata.dirs
datanode_3_1  | 2019-10-13 08:38:30,851 [main] INFO       - Added Volume : /data/hdds/hdds to VolumeSet
datanode_2_1  | 2019-10-13 08:38:29,526 [main] INFO       - Scheduled health check for volume org.apache.hadoop.ozone.container.common.volume.HddsVolume@1199fe66
scm_1         | 2019-10-13 08:38:30,751 INFO db.DBStoreBuilder: using custom profile for table: validCerts
datanode_1_1  | 2019-10-13 08:38:29,508 [main] INFO       - Creating Volume: /data/hdds/hdds of  storage type : DISK and capacity : 10908285698048
om_1          | OM initialization succeeded.Current cluster id for sd=/data/metadata/om;cid=CID-49ad11ca-c238-4dc1-bedd-2599fee7e762
datanode_4_1  | 2019-10-13 08:38:31,743 INFO impl.RaftServerProxy: raft.rpc.type = GRPC (default)
datanode_3_1  | 2019-10-13 08:38:30,859 [main] INFO       - Scheduling a check for org.apache.hadoop.ozone.container.common.volume.HddsVolume@3ed242a4
datanode_2_1  | 2019-10-13 08:38:30,447 WARN scm.HddsServerUtil: Storage directory for Ratis is not configured. It is a good idea to map this to an SSD disk. Falling back to ozone.metadata.dirs
scm_1         | 2019-10-13 08:38:30,752 INFO db.DBStoreBuilder: Using default column profile:DBProfile.DISK for Table:validCerts
datanode_1_1  | 2019-10-13 08:38:29,511 [main] INFO       - Added Volume : /data/hdds/hdds to VolumeSet
om_1          | 2019-10-13 08:38:32,806 [shutdown-hook-0] INFO       - SHUTDOWN_MSG: 
datanode_4_1  | 2019-10-13 08:38:31,867 INFO grpc.GrpcConfigKeys$Server: raft.grpc.server.port = 9858 (custom)
datanode_3_1  | 2019-10-13 08:38:30,879 [main] INFO       - Scheduled health check for volume org.apache.hadoop.ozone.container.common.volume.HddsVolume@3ed242a4
datanode_2_1  | 2019-10-13 08:38:30,486 INFO impl.RaftServerProxy: raft.rpc.type = GRPC (default)
datanode_1_1  | 2019-10-13 08:38:29,518 [main] INFO       - Scheduling a check for org.apache.hadoop.ozone.container.common.volume.HddsVolume@3ed242a4
scm_1         | 2019-10-13 08:38:30,752 INFO db.DBStoreBuilder: using custom profile for table: revokedCerts
om_1          | /************************************************************
datanode_4_1  | 2019-10-13 08:38:31,868 INFO server.GrpcService: raft.grpc.message.size.max = 33570816 (custom)
datanode_3_1  | 2019-10-13 08:38:31,730 WARN scm.HddsServerUtil: Storage directory for Ratis is not configured. It is a good idea to map this to an SSD disk. Falling back to ozone.metadata.dirs
datanode_2_1  | 2019-10-13 08:38:30,672 INFO grpc.GrpcConfigKeys$Server: raft.grpc.server.port = 9858 (custom)
datanode_1_1  | 2019-10-13 08:38:29,542 [main] INFO       - Scheduled health check for volume org.apache.hadoop.ozone.container.common.volume.HddsVolume@3ed242a4
scm_1         | 2019-10-13 08:38:30,752 INFO db.DBStoreBuilder: Using default column profile:DBProfile.DISK for Table:revokedCerts
om_1          | SHUTDOWN_MSG: Shutting down OzoneManager at 5574232d6c9f/10.5.0.70
datanode_4_1  | 2019-10-13 08:38:31,871 INFO server.RaftServerConfigKeys: raft.server.log.appender.buffer.byte-limit = 33554432 (custom)
datanode_3_1  | 2019-10-13 08:38:31,764 INFO impl.RaftServerProxy: raft.rpc.type = GRPC (default)
datanode_2_1  | 2019-10-13 08:38:30,673 INFO server.GrpcService: raft.grpc.message.size.max = 33570816 (custom)
datanode_1_1  | 2019-10-13 08:38:30,475 WARN scm.HddsServerUtil: Storage directory for Ratis is not configured. It is a good idea to map this to an SSD disk. Falling back to ozone.metadata.dirs
scm_1         | 2019-10-13 08:38:30,761 INFO db.DBStoreBuilder: using custom profile for table: default
om_1          | ************************************************************/
datanode_4_1  | 2019-10-13 08:38:31,871 INFO server.GrpcService: raft.grpc.flow.control.window = 1MB (=1048576) (default)
datanode_3_1  | 2019-10-13 08:38:31,887 INFO grpc.GrpcConfigKeys$Server: raft.grpc.server.port = 9858 (custom)
datanode_2_1  | 2019-10-13 08:38:30,675 INFO server.RaftServerConfigKeys: raft.server.log.appender.buffer.byte-limit = 33554432 (custom)
datanode_1_1  | 2019-10-13 08:38:30,507 INFO impl.RaftServerProxy: raft.rpc.type = GRPC (default)
scm_1         | 2019-10-13 08:38:30,761 INFO db.DBStoreBuilder: Using default column profile:DBProfile.DISK for Table:default
om_1          | 2019-10-13 08:38:33,732 [main] INFO       - STARTUP_MSG: 
datanode_4_1  | 2019-10-13 08:38:31,872 INFO server.RaftServerConfigKeys: raft.server.rpc.request.timeout = 3000ms (default)
datanode_3_1  | 2019-10-13 08:38:31,888 INFO server.GrpcService: raft.grpc.message.size.max = 33570816 (custom)
datanode_2_1  | 2019-10-13 08:38:30,675 INFO server.GrpcService: raft.grpc.flow.control.window = 1MB (=1048576) (default)
datanode_1_1  | 2019-10-13 08:38:30,710 INFO grpc.GrpcConfigKeys$Server: raft.grpc.server.port = 9858 (custom)
scm_1         | 2019-10-13 08:38:30,762 INFO db.DBStoreBuilder: Using default options. DBProfile.DISK
om_1          | /************************************************************
datanode_4_1  | 2019-10-13 08:38:32,008 INFO server.RaftServerConfigKeys: raft.server.storage.dir = [/data/metadata/ratis] (custom)
datanode_3_1  | 2019-10-13 08:38:31,889 INFO server.RaftServerConfigKeys: raft.server.log.appender.buffer.byte-limit = 33554432 (custom)
datanode_2_1  | 2019-10-13 08:38:30,676 INFO server.RaftServerConfigKeys: raft.server.rpc.request.timeout = 3000ms (default)
datanode_1_1  | 2019-10-13 08:38:30,711 INFO server.GrpcService: raft.grpc.message.size.max = 33570816 (custom)
scm_1         | 2019-10-13 08:38:31,016 INFO net.NodeSchemaLoader: Loading file from java.lang.CompoundEnumeration@51c693d
om_1          | STARTUP_MSG: Starting OzoneManager
datanode_4_1  | 2019-10-13 08:38:32,167 INFO hdfs.DFSUtil: Starting Web-server for hddsDatanode at: http://0.0.0.0:9882
datanode_3_1  | 2019-10-13 08:38:31,890 INFO server.GrpcService: raft.grpc.flow.control.window = 1MB (=1048576) (default)
datanode_2_1  | 2019-10-13 08:38:30,818 INFO server.RaftServerConfigKeys: raft.server.storage.dir = [/data/metadata/ratis] (custom)
datanode_1_1  | 2019-10-13 08:38:30,712 INFO server.RaftServerConfigKeys: raft.server.log.appender.buffer.byte-limit = 33554432 (custom)
om_1          | STARTUP_MSG:   host = 5574232d6c9f/10.5.0.70
scm_1         | 2019-10-13 08:38:31,018 INFO net.NodeSchemaLoader: Loading network topology layer schema file
datanode_4_1  | 2019-10-13 08:38:32,191 INFO util.log: Logging initialized @2913ms
datanode_2_1  | 2019-10-13 08:38:30,976 INFO hdfs.DFSUtil: Starting Web-server for hddsDatanode at: http://0.0.0.0:9882
datanode_1_1  | 2019-10-13 08:38:30,713 INFO server.GrpcService: raft.grpc.flow.control.window = 1MB (=1048576) (default)
datanode_3_1  | 2019-10-13 08:38:31,891 INFO server.RaftServerConfigKeys: raft.server.rpc.request.timeout = 3000ms (default)
om_1          | STARTUP_MSG:   args = []
scm_1         | 2019-10-13 08:38:31,094 INFO node.SCMNodeManager: Entering startup safe mode.
datanode_4_1  | 2019-10-13 08:38:32,276 INFO server.AuthenticationFilter: Unable to initialize FileSignerSecretProvider, falling back to use random secrets.
datanode_2_1  | 2019-10-13 08:38:31,000 INFO util.log: Logging initialized @2900ms
datanode_1_1  | 2019-10-13 08:38:30,713 INFO server.RaftServerConfigKeys: raft.server.rpc.request.timeout = 3000ms (default)
datanode_3_1  | 2019-10-13 08:38:32,021 INFO server.RaftServerConfigKeys: raft.server.storage.dir = [/data/metadata/ratis] (custom)
om_1          | STARTUP_MSG:   version = 3.2.0
scm_1         | 2019-10-13 08:38:31,192 INFO algorithms.ContainerPlacementPolicyFactory: Create container placement policy of type org.apache.hadoop.hdds.scm.container.placement.algorithms.SCMContainerPlacementRackAware
datanode_4_1  | 2019-10-13 08:38:32,278 INFO http.HttpRequestLog: Http request log for http.requests.hddsDatanode is not defined
datanode_2_1  | 2019-10-13 08:38:31,134 INFO server.AuthenticationFilter: Unable to initialize FileSignerSecretProvider, falling back to use random secrets.
datanode_1_1  | 2019-10-13 08:38:30,834 INFO server.RaftServerConfigKeys: raft.server.storage.dir = [/data/metadata/ratis] (custom)
datanode_3_1  | 2019-10-13 08:38:32,229 INFO hdfs.DFSUtil: Starting Web-server for hddsDatanode at: http://0.0.0.0:9882
scm_1         | 2019-10-13 08:38:31,203 WARN server.ServerUtils: ozone.scm.db.dirs is not configured. We recommend adding this setting. Falling back to ozone.metadata.dirs instead.
datanode_4_1  | 2019-10-13 08:38:32,285 INFO http.HttpServer2: Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter)
om_1          | STARTUP_MSG:   classpath = /etc/hadoop:/opt/hadoop/share/hadoop/common/*:/opt/hadoop/share/ozone/lib/ratis-common-0.5.0-201fc85-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/ratis-grpc-0.5.0-201fc85-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/kerb-simplekdc-1.0.1.jar:/opt/hadoop/share/ozone/lib/protobuf-java-2.5.0.jar:/opt/hadoop/share/ozone/lib/bcpkix-jdk15on-1.60.jar:/opt/hadoop/share/ozone/lib/sqlite-jdbc-3.25.2.jar:/opt/hadoop/share/ozone/lib/netty-3.10.5.Final.jar:/opt/hadoop/share/ozone/lib/commons-validator-1.6.jar:/opt/hadoop/share/ozone/lib/jaxb-impl-2.3.0.1.jar:/opt/hadoop/share/ozone/lib/kerb-core-1.0.1.jar:/opt/hadoop/share/ozone/lib/hadoop-ozone-common-0.5.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/ratis-thirdparty-misc-0.2.0.jar:/opt/hadoop/share/ozone/lib/jsr305-3.0.0.jar:/opt/hadoop/share/ozone/lib/leveldbjni-all-1.8.jar:/opt/hadoop/share/ozone/lib/ratis-proto-0.5.0-201fc85-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/htrace-core4-4.1.0-incubating.jar:/opt/hadoop/share/ozone/lib/hadoop-annotations-3.2.0.jar:/opt/hadoop/share/ozone/lib/hadoop-hdds-tools-0.5.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/kerb-util-1.0.1.jar:/opt/hadoop/share/ozone/lib/dropwizard-metrics-hadoop-metrics2-reporter-0.1.2.jar:/opt/hadoop/share/ozone/lib/jackson-jaxrs-1.9.13.jar:/opt/hadoop/share/ozone/lib/ratis-metrics-0.5.0-201fc85-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/kerby-xdr-1.0.1.jar:/opt/hadoop/share/ozone/lib/jetty-webapp-9.3.25.v20180904.jar:/opt/hadoop/share/ozone/lib/jackson-core-asl-1.9.13.jar:/opt/hadoop/share/ozone/lib/commons-net-3.6.jar:/opt/hadoop/share/ozone/lib/log4j-api-2.11.0.jar:/opt/hadoop/share/ozone/lib/netty-all-4.0.52.Final.jar:/opt/hadoop/share/ozone/lib/hadoop-hdfs-3.2.0.jar:/opt/hadoop/share/ozone/lib/jline-0.9.94.jar:/opt/hadoop/share/ozone/lib/opentracing-api-0.31.0.jar:/opt/hadoop/share/ozone/lib/hadoop-hdds-server-framework-0.5.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/slf4j-log4j12-1.7.25.jar:/opt/hadoop/share/ozone/lib/hadoop-hdfs-client-3.2.0.jar:/opt/hadoop/share/ozone/lib/kerby-config-1.0.1.jar:/opt/hadoop/share/ozone/lib/jetty-util-9.3.25.v20180904.jar:/opt/hadoop/share/ozone/lib/metrics-ganglia-3.2.5.jar:/opt/hadoop/share/ozone/lib/libthrift-0.12.0.jar:/opt/hadoop/share/ozone/lib/metrics-core-3.2.4.jar:/opt/hadoop/share/ozone/lib/kerby-pkix-1.0.1.jar:/opt/hadoop/share/ozone/lib/xz-1.0.jar:/opt/hadoop/share/ozone/lib/hadoop-hdds-config-0.5.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/nimbus-jose-jwt-4.41.1.jar:/opt/hadoop/share/ozone/lib/jsr311-api-1.1.1.jar:/opt/hadoop/share/ozone/lib/commons-beanutils-1.9.4.jar:/opt/hadoop/share/ozone/lib/javax.servlet-api-3.1.0.jar:/opt/hadoop/share/ozone/lib/kerb-server-1.0.1.jar:/opt/hadoop/share/ozone/lib/zookeeper-3.4.13.jar:/opt/hadoop/share/ozone/lib/avro-1.7.7.jar:/opt/hadoop/share/ozone/lib/kerb-client-1.0.1.jar:/opt/hadoop/share/ozone/lib/jackson-xc-1.9.13.jar:/opt/hadoop/share/ozone/lib/disruptor-3.4.2.jar:/opt/hadoop/share/ozone/lib/guava-11.0.2.jar:/opt/hadoop/share/ozone/lib/hadoop-hdds-common-0.5.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/curator-framework-2.12.0.jar:/opt/hadoop/share/ozone/lib/dnsjava-2.1.7.jar:/opt/hadoop/share/ozone/lib/ratis-client-0.5.0-201fc85-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/commons-configuration2-2.1.1.jar:/opt/hadoop/share/ozone/lib/json-smart-2.3.jar:/opt/hadoop/share/ozone/lib/token-provider-1.0.1.jar:/opt/hadoop/share/ozone/lib/log4j-1.2.17.jar:/opt/hadoop/share/ozone/lib/commons-daemon-1.0.13.jar:/opt/hadoop/share/ozone/lib/bcprov-jdk15on-1.60.jar:/opt/hadoop/share/ozone/lib/commons-lang3-3.7.jar:/opt/hadoop/share/ozone/lib/commons-compress-1.4.1.jar:/opt/hadoop/share/ozone/lib/jaeger-client-0.34.0.jar:/opt/hadoop/share/ozone/lib/jetty-server-9.3.25.v20180904.jar:/opt/hadoop/share/ozone/lib/accessors-smart-1.2.jar:/opt/hadoop/share/ozone/lib/re2j-1.1.jar:/opt/hadoop/share/ozone/lib/curator-recipes-2.12.0.jar:/opt/hadoop/share/ozone/lib/jackson-core-2.9.9.jar:/opt/hadoop/share/ozone/lib/commons-math3-3.1.1.jar:/opt/hadoop/share/ozone/lib/gmetric4j-1.0.7.jar:/opt/hadoop/share/ozone/lib/opentracing-noop-0.31.0.jar:/opt/hadoop/share/ozone/lib/httpclient-4.5.2.jar:/opt/hadoop/share/ozone/lib/jaeger-core-0.34.0.jar:/opt/hadoop/share/ozone/lib/asm-5.0.4.jar:/opt/hadoop/share/ozone/lib/curator-client-2.12.0.jar:/opt/hadoop/share/ozone/lib/audience-annotations-0.5.0.jar:/opt/hadoop/share/ozone/lib/kerby-util-1.0.1.jar:/opt/hadoop/share/ozone/lib/jackson-mapper-asl-1.9.13.jar:/opt/hadoop/share/ozone/lib/rocksdbjni-6.0.1.jar:/opt/hadoop/share/ozone/lib/jsp-api-2.1.jar:/opt/hadoop/share/ozone/lib/jsch-0.1.54.jar:/opt/hadoop/share/ozone/lib/opentracing-tracerresolver-0.1.5.jar:/opt/hadoop/share/ozone/lib/paranamer-2.3.jar:/opt/hadoop/share/ozone/lib/log4j-core-2.11.0.jar:/opt/hadoop/share/ozone/lib/jetty-io-9.3.25.v20180904.jar:/opt/hadoop/share/ozone/lib/jetty-xml-9.3.25.v20180904.jar:/opt/hadoop/share/ozone/lib/commons-codec-1.11.jar:/opt/hadoop/share/ozone/lib/commons-pool2-2.6.0.jar:/opt/hadoop/share/ozone/lib/gson-2.2.4.jar:/opt/hadoop/share/ozone/lib/jcip-annotations-1.0-1.jar:/opt/hadoop/share/ozone/lib/kerb-admin-1.0.1.jar:/opt/hadoop/share/ozone/lib/okio-1.13.0.jar:/opt/hadoop/share/ozone/lib/commons-io-2.5.jar:/opt/hadoop/share/ozone/lib/snakeyaml-1.16.jar:/opt/hadoop/share/ozone/lib/hadoop-ozone-client-0.5.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/ratis-netty-0.5.0-201fc85-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/jersey-core-1.19.jar:/opt/hadoop/share/ozone/lib/jackson-databind-2.9.9.jar:/opt/hadoop/share/ozone/lib/hadoop-hdds-container-service-0.5.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/picocli-3.9.6.jar:/opt/hadoop/share/ozone/lib/jaeger-thrift-0.34.0.jar:/opt/hadoop/share/ozone/lib/jackson-annotations-2.9.9.jar:/opt/hadoop/share/ozone/lib/commons-cli-1.2.jar:/opt/hadoop/share/ozone/lib/hadoop-hdds-docs-0.5.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/woodstox-core-5.0.3.jar:/opt/hadoop/share/ozone/lib/javax.annotation-api-1.2.jar:/opt/hadoop/share/ozone/lib/snappy-java-1.0.5.jar:/opt/hadoop/share/ozone/lib/jaeger-tracerresolver-0.34.0.jar:/opt/hadoop/share/ozone/lib/jetty-security-9.3.25.v20180904.jar:/opt/hadoop/share/ozone/lib/jetty-http-9.3.25.v20180904.jar:/opt/hadoop/share/ozone/lib/kerby-asn1-1.0.1.jar:/opt/hadoop/share/ozone/lib/okhttp-3.9.0.jar:/opt/hadoop/share/ozone/lib/ratis-server-0.5.0-201fc85-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/stax2-api-3.1.4.jar:/opt/hadoop/share/ozone/lib/commons-digester-1.8.1.jar:/opt/hadoop/share/ozone/lib/commons-collections-3.2.2.jar:/opt/hadoop/share/ozone/lib/jettison-1.1.jar:/opt/hadoop/share/ozone/lib/commons-text-1.4.jar:/opt/hadoop/share/ozone/lib/jersey-servlet-1.19.jar:/opt/hadoop/share/ozone/lib/jersey-json-1.19.jar:/opt/hadoop/share/ozone/lib/slf4j-api-1.7.25.jar:/opt/hadoop/share/ozone/lib/jetty-util-ajax-9.3.25.v20180904.jar:/opt/hadoop/share/ozone/lib/commons-logging-1.1.3.jar:/opt/hadoop/share/ozone/lib/hadoop-hdds-client-0.5.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/kerb-identity-1.0.1.jar:/opt/hadoop/share/ozone/lib/opentracing-util-0.31.0.jar:/opt/hadoop/share/ozone/lib/hadoop-common-3.2.0.jar:/opt/hadoop/share/ozone/lib/hadoop-auth-3.2.0.jar:/opt/hadoop/share/ozone/lib/kerb-common-1.0.1.jar:/opt/hadoop/share/ozone/lib/jetty-servlet-9.3.25.v20180904.jar:/opt/hadoop/share/ozone/lib/jersey-server-1.19.jar:/opt/hadoop/share/ozone/lib/kerb-crypto-1.0.1.jar:/opt/hadoop/share/ozone/lib/httpcore-4.4.4.jar:/opt/hadoop/share/ozone/lib/metrics-jvm-3.2.5.jar:/opt/hadoop/share/ozone/web:/opt/hadoop/share/ozone/lib/hadoop-ozone-ozone-manager-0.5.0-SNAPSHOT.jar
datanode_2_1  | 2019-10-13 08:38:31,137 INFO http.HttpRequestLog: Http request log for http.requests.hddsDatanode is not defined
datanode_1_1  | 2019-10-13 08:38:30,987 INFO hdfs.DFSUtil: Starting Web-server for hddsDatanode at: http://0.0.0.0:9882
datanode_3_1  | 2019-10-13 08:38:32,251 INFO util.log: Logging initialized @2947ms
scm_1         | 2019-10-13 08:38:31,300 INFO pipeline.SCMPipelineManager: No pipeline exists in current db
datanode_4_1  | 2019-10-13 08:38:32,286 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context hddsDatanode
om_1          | STARTUP_MSG:   build = https://github.com/apache/hadoop.git -r e97acb3bd8f3befd27418996fa5d4b50bf2e17bf; compiled by 'sunilg' on 2019-01-15T17:34Z
datanode_2_1  | 2019-10-13 08:38:31,145 INFO http.HttpServer2: Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter)
datanode_1_1  | 2019-10-13 08:38:31,009 INFO util.log: Logging initialized @2823ms
datanode_3_1  | 2019-10-13 08:38:32,356 INFO server.AuthenticationFilter: Unable to initialize FileSignerSecretProvider, falling back to use random secrets.
scm_1         | 2019-10-13 08:38:31,302 WARN server.ServerUtils: ozone.scm.db.dirs is not configured. We recommend adding this setting. Falling back to ozone.metadata.dirs instead.
datanode_4_1  | 2019-10-13 08:38:32,287 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context static
om_1          | STARTUP_MSG:   java = 11.0.3
datanode_2_1  | 2019-10-13 08:38:31,147 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context hddsDatanode
datanode_1_1  | 2019-10-13 08:38:31,099 INFO server.AuthenticationFilter: Unable to initialize FileSignerSecretProvider, falling back to use random secrets.
datanode_3_1  | 2019-10-13 08:38:32,359 INFO http.HttpRequestLog: Http request log for http.requests.hddsDatanode is not defined
scm_1         | 2019-10-13 08:38:31,392 WARN events.EventQueue: No event handler registered for event TypedEvent{payloadType=SafeModeStatus, name='SafeModeStatus'}
om_1          | ************************************************************/
datanode_1_1  | 2019-10-13 08:38:31,102 INFO http.HttpRequestLog: Http request log for http.requests.hddsDatanode is not defined
datanode_2_1  | 2019-10-13 08:38:31,147 INFO http.HttpServer2: Added filter static_user_filter (class=org.apache.hadoop.http.lib.StaticUserWebFilter$StaticUserFilter) to context static
